0.24278000000001443, 0.6914490703840482, '028'
0.24641000000001473, 0.5255750809121811, '023'
0.24710000000001475, 0.6684092620485488, '028'
0.19421000000001082, 0.6087113206004562, '023'
0.2486300000000149, 0.6043778707171615, '023'
0.25619000000001546, 0.5465105552434399, '023'
0.24686000000001473, 0.6748375260146429, '028'
0.2797100000000172, 0.41751790180750853, '023'
0.27881000000001716, 0.7407943849603538, '028'
0.36347000000002344, 0.3623821741211672, '024'
0.24629000000001472, 0.5200722910757852, '023'
0.2408300000000143, 0.5656484224958277, '023'
0.2451200000000146, 0.5832869358925398, '023'
0.24824000000001484, 0.42683734990624206, '023'
0.2540600000000153, 0.49219830238036805, '023'
0.2423000000000144, 0.5387951961816357, '023'
0.4385600000000291, 0.514367709361698, '023'
0.26426000000001604, 0.1993291726777333, '024'
0.25061000000001504, 0.6977263438051962, '023'
0.2513300000000151, 0.7047701054587708, '028'
0.2892800000000179, 0.6349551047925069, '023'
0.25238000000001515, 0.5405036825125012, '023'
0.2516000000000151, 0.5260437502825636, '028'
0.3121400000000196, 0.2613893819688766, '024'
0.25229000000001517, 0.567189064245335, '023'
0.2651600000000161, 0.2906765251981813, '023'
0.26552000000001613, 0.5606993558483143, '028'
0.2645900000000161, 0.6089800868257644, '023'
0.2595500000000157, 0.6006539968871064, '023'
0.3288500000000209, 0.5205148518572463, '023'
0.2554100000000154, 0.6275343939030196, '028'
0.42635000000002815, 0.25472325893762066, '024'
0.25979000000001573, 0.6557053213903744, '023'
0.250580000000015, 0.586226489465944, '023'
0.2568800000000155, 0.6867586234085137, '028'
0.2473100000000148, 0.4515614908727672, '023'
0.25715000000001553, 0.626343826466783, '023'
0.3161000000000199, 0.6694307721510411, '023'